path_id,min_slice
896,-1
937,-1
1023,-1
1232,-1
1433,-1
47,304
1425,-1
23,-1
227,-1
385,-1
427,220
455,-1
485,240
760,110
819,-1
889,-1
893,-1
1257,-1
1387,-1
7,-1
51,-1
1165,296
5,-1
131,-1
171,-1
211,-1
423,-1
441,-1
443,-1
805,-1
465,-1
522,-1
1140,-1
1233,276
1409,-1
147,-1
1361,-1
446,-1
703,-1
1395,-1
44,-1
53,-1
143,-1
166,-1
177,-1
605,-1
1029,-1
132,-1
389,-1
393,-1
431,-1
434,-1
549,-1
793,-1
1240,-1
262,-1
27,-1
125,126
1,-1
869,-1
6,-1
90,-1
95,-1
213,-1
222,-1
409,-1
486,-1
511,-1
681,-1
101,-1
440,-1
474,296
633,-1
1084,-1
61,-1
545,-1
841,-1
1169,-1
1177,-1
167,-1
729,-1
48,-1
1291,-1
221,-1
425,-1
429,-1
430,-1
432,-1
89,-1
179,-1
67,-1
837,-1
1175,-1
515,-1
1161,-1
59,-1
65,-1
215,-1
447,-1
873,-1
163,136
451,-1
1116,-1
25,-1
127,-1
185,-1
308,-1
1167,-1
149,-1
1159,-1
721,-1
727,-1
1367,-1
165,168
190,-1
1279,-1
183,-1
93,-1
197,-1
585,-1
34,-1
57,-1
123,-1
395,-1
449,-1
980,-1
121,-1
452,-1
111,-1
239,-1
719,-1
250,-1
30,-1
723,-1
36,-1
63,-1
245,-1
229,-1
246,-1
151,-1
1111,-1
