,path_id,min_slice
524,703,232
525,704,154
526,705,250
527,706,68
528,707,268
529,708,72
530,709,186
531,710,82
532,711,190
533,712,102
534,713,288
535,714,122
536,715,196
537,716,76
538,717,216
539,718,48
540,719,-1
541,720,44
542,721,308
543,722,56
544,723,-1
545,724,74
546,725,-1
547,726,90
548,727,204
549,728,122
550,729,242
551,730,162
552,731,254
553,732,106
554,733,232
555,734,142
556,735,208
557,736,26
558,743,-1
559,750,32
560,752,0
561,754,16
562,756,0
563,757,-1
564,758,8
565,759,-1
566,760,24
567,761,-1
568,762,4
569,763,-1
570,764,14
571,765,-1
572,766,0
573,767,-1
574,768,0
575,769,152
576,770,10
577,771,204
578,772,4
579,773,168
580,781,298
581,783,-1
582,785,-1
583,786,0
584,787,112
585,789,108
586,791,-1
587,793,-1
588,795,308
589,797,-1
590,801,-1
591,803,-1
592,805,182
593,809,142
594,813,158
595,816,44
596,817,-1
597,818,66
598,820,128
599,821,-1
600,822,54
601,824,84
602,825,-1
603,826,106
604,829,62
605,831,72
606,833,84
607,837,58
608,840,0
609,841,32
610,842,22
611,844,8
612,845,-1
613,846,0
614,848,106
615,849,218
616,850,102
617,852,0
618,853,-1
619,854,16
620,856,6
621,857,-1
622,858,0
623,860,52
624,861,-1
625,862,12
626,864,4
627,865,-1
628,866,22
629,868,36
630,869,-1
631,870,-1
632,872,-1
633,873,-1
634,874,-1
635,876,6
636,877,-1
637,878,0
638,880,20
639,881,68
640,882,4
641,884,42
642,885,84
643,886,12
644,888,30
645,889,72
646,890,0
647,892,268
648,893,254
649,894,172
650,895,8
651,896,124
652,897,22
653,898,0
654,899,32
655,900,56
656,901,204
657,902,190
658,903,42
659,904,68
660,905,274
661,906,208
662,907,220
663,908,140
664,909,52
665,910,4
666,911,134
667,912,292
668,913,62
669,914,16
670,915,74
671,916,82
672,917,148
673,918,22
674,919,162
675,920,36
676,921,86
677,922,96
678,923,98
679,924,8
680,925,-1
681,926,228
682,927,294
683,928,12
684,929,110
685,930,248
686,931,176
687,932,110
688,933,0
689,934,-1
690,935,190
691,936,156
692,937,122
693,939,-1
694,940,28
695,941,14
696,943,236
697,944,46
698,945,4
699,946,48
700,947,316
701,948,28
702,950,0
703,952,8
704,954,16
705,956,70
706,958,6
707,960,6
708,964,60
709,966,18
710,968,4
711,970,10
712,972,30
713,974,84
714,976,0
715,978,0
716,980,18
717,982,4
718,984,0
719,988,16
720,990,24
721,992,4
722,994,16
723,996,0
724,998,36
725,1000,10
726,1002,0
727,1004,50
728,1006,0
729,1008,12
730,1010,66
731,1012,24
732,1014,36
733,1016,20
734,1018,0
735,1020,6
736,1022,0
737,1024,22
738,1028,4
739,1030,30
740,1032,0
741,1034,6
742,1036,14
743,1038,22
744,1040,0
745,1042,12
746,1044,16
747,1046,0
748,1048,6
749,1052,0
750,1058,18
751,1062,4
752,1064,42
753,1066,26
754,1072,10
755,1073,298
756,1078,54
757,1080,40
758,1100,-1
759,1105,112
760,1110,-1
761,1111,-1
762,1113,-1
